index,person_id,id,name,character,role
387,2081881,tm96649,R.B. Thrift,Archie Samuel,ACTOR
388,31821,tm96649,Ry Cooder,Wedding Band Guitar Player (uncredited),ACTOR
389,863658,tm96649,George D. Miklos,Clogger (uncredited),ACTOR
390,352662,tm96649,Bill Rampley,Cowboy / Posse (uncredited),ACTOR
391,5104,tm96649,Walter Hill,,DIRECTOR
392,25056,tm16479,Bing Crosby,Bob Wallace,ACTOR
393,60326,tm16479,Danny Kaye,Phil Davis,ACTOR
394,74992,tm16479,Rosemary Clooney,Betty Haynes,ACTOR
395,74993,tm16479,Vera-Ellen,Judy Haynes,ACTOR
396,41874,tm16479,Dean Jagger,General Waverly,ACTOR
397,27535,tm16479,Mary Wickes,Emma Allen,ACTOR
398,74994,tm16479,John Brascia,John,ACTOR
399,74995,tm16479,Anne Whitfield,Susan Waverly,ACTOR
400,74996,tm16479,Bea Allen,Dancer (uncredited),ACTOR
401,36157,tm16479,Frank Baker,Anniversary Party Guest (uncredited),ACTOR
402,74997,tm16479,Glen Cargyle,Jeep Driver (uncredited),ACTOR
403,25098,tm16479,George Chakiris,Dancer (uncredited),ACTOR
404,100934,tm16479,Barrie Chase,Doris Lenz (uncredited),ACTOR
405,1023889,tm16479,Lorinne Crawford,Rita (uncredited),ACTOR
406,22477,tm16479,Franklyn Farnum,Club Patron (uncredited),ACTOR
407,14166,tm16479,Bess Flowers,Club Patron (uncredited),ACTOR
408,36504,tm16479,Gavin Gordon,General Carlton (uncredited),ACTOR
409,422099,tm16479,Johnny Grant,Ed Harrison (uncredited),ACTOR
410,57838,tm16479,Percy Helton,Train Conductor (uncredited),ACTOR
411,88997,tm16479,I. Stanford Jolley,Station Master (uncredited),ACTOR
412,45687,tm16479,Sig Ruman,Landlord (uncredited),ACTOR
413,132394,tm16479,Grady Sutton,Mr. Herring (uncredited),ACTOR
414,71905,tm16479,Herb Vigran,Novello (uncredited),ACTOR
415,498631,tm16479,Robert Crosson,Albert (uncredited),ACTOR
416,14797,tm16479,Michael Curtiz,,DIRECTOR
417,173189,tm135083,Farid Shawqi,Abu Siri,ACTOR
418,530033,tm135083,Hind Rostom,Hanuma,ACTOR
419,173191,tm135083,Youssef Chahine,Qinawi,ACTOR
420,1321002,tm135083,Hassan el Baroudi,Madbouli,ACTOR
421,557165,tm135083,Abdel Aziz Khalil,Abu Gaber,ACTOR
422,557166,tm135083,Said Khalil,Jadallah,ACTOR
423,557167,tm135083,Abdel Ghani Nagdi,Sa'idi traveller,ACTOR
424,557168,tm135083,Loutfi El Hakim,,ACTOR
425,557169,tm135083,Abdel Hamid Bodaoha,Shawish Hassanein,ACTOR
426,557170,tm135083,F. El Demerdache,,ACTOR
427,557171,tm135083,Said El Araby,,ACTOR
428,538017,tm135083,Ahmed Abaza,Mansour,ACTOR
429,557172,tm135083,Hana Abdel Fattah,,ACTOR
430,557173,tm135083,Safia Sarwat,,ACTOR
431,557178,tm135083,Asaad Kellada,(as Assaad Kellada),ACTOR
432,555008,tm135083,Naima Wasfy,Hallawatim,ACTOR
433,1521416,tm135083,Sherine,,ACTOR
434,1521414,tm135083,Soheir,,ACTOR
435,1321149,tm135083,Esmat Mahmoud,,ACTOR
436,1521441,tm135083,Nawal Morsi,,ACTOR
437,1521413,tm135083,Gharib Moawad,,ACTOR
438,1521412,tm135083,Mohamed Mazhar,,ACTOR
439,1521534,tm135083,Galal Issa,,ACTOR
440,1521409,tm135083,Mahrous El Garhi,,ACTOR
441,1521506,tm135083,Ahmed El Tantawi,,ACTOR
442,1521407,tm135083,S. Abdel Aziz,,ACTOR
443,225932,tm135083,Nadia Lotfi,,ACTOR
444,2342528,tm135083,Safia Tharwat,Halawethom,ACTOR
445,173191,tm135083,Youssef Chahine,,DIRECTOR
446,1256646,tm14491,Jack Doroshow,Flawless Sabrina,ACTOR
447,1161204,tm14491,Bernard Giquel,Interviewer,ACTOR
448,543719,tm14491,Mario Montez,Self - Singer,ACTOR
449,540350,tm14491,Crystal LaBeija,Self - Competitor,ACTOR
450,1161195,tm14491,Rachel Harlow,Self - Competitor,ACTOR
451,20913,tm14491,Andy Warhol,Self - Jury Member,ACTOR
452,223669,tm14491,Edie Sedgwick,Self - Jury Member,ACTOR
453,535822,tm14491,Jim Dine,Self - Jury Member,ACTOR
454,35238,tm14491,Bruce Jay Friedman,Self - Jury Member,ACTOR
455,556507,tm14491,Larry Rivers,Self - Jury Member,ACTOR
456,14037,tm14491,Terry Southern,Self - Jury Member,ACTOR
457,539207,tm14491,Jerry Leiber,Self - Jury Member,ACTOR
458,509010,tm14491,Jackie Curtis,Self,ACTOR
459,406724,tm14491,Pepper LaBeija,Self,ACTOR
460,480534,tm14491,Dorian Corey,Self,ACTOR
461,1161200,tm14491,Jill Krementz,Self,ACTOR
462,343532,tm14491,Mary Ellen Mark,Self,ACTOR
463,16387,tm14491,George Plimpton,Self,ACTOR
464,244219,tm14491,Frank Simon,,DIRECTOR
465,218173,tm89386,Gert Westphal,Narrator (voice),ACTOR
466,2069,tm89386,Adolf Hitler,Self (archive footage),ACTOR
467,41187,tm89386,Joachim Fest,,DIRECTOR
468,15595,tm156453,Jane Fonda,Herself,ACTOR
469,1765,tm156453,Donald Sutherland,Himself,ACTOR
470,529469,tm156453,Pamela Donegan,Herself,ACTOR
471,529467,tm156453,Len Chandler,Himself,ACTOR
472,37864,tm156453,Michael Alaimo,Himself,ACTOR
473,208243,tm156453,Holly Near,Herself,ACTOR
474,70582,tm156453,Paul Mooney,Himself,ACTOR
475,488851,tm156453,Rita Martinson,Herself,ACTOR
476,32267,tm156453,Peter Boyle,Himself,ACTOR
477,473965,tm156453,Steve Jaffe,Himself,ACTOR
478,529468,tm156453,Francine Parker,,DIRECTOR
479,553375,tm27298,Ahmad Mazhar,Saladin,ACTOR
480,225932,tm27298,Nadia Lotfi,Louisa de Lusignan,ACTOR
481,215296,tm27298,Salah Zulfikar,Issa (The Swimmer),ACTOR
482,558944,tm27298,Leila Fawzi,"Virginia, Princess of Kerak",ACTOR
483,520600,tm27298,Hamdy Gheith,King Richard,ACTOR
484,381250,tm27298,Laila Taher,Queen Berengaria,ACTOR
485,471620,tm27298,Omar El-Hariri,King Philip of France,ACTOR
486,152472,tm27298,Husain Reyadh,,ACTOR
487,530826,tm27298,Mahmoud el-Meliguy,"Conrad, Marquis of Montferrat",ACTOR
488,576037,tm27298,Zaki Toleimat,Duke Arthur,ACTOR
489,498370,tm27298,Tewfik El Dekn,Prince of Akka,ACTOR
490,899933,tm27298,Mohamed Hamdy,,ACTOR
491,1533795,tm27298,Mohamed Sultan,,ACTOR
492,1533801,tm27298,Mohamed Abdel Gawad,,ACTOR
493,1533807,tm27298,Sami Loutfi,,ACTOR
494,2172269,tm27298,Ibrahim Emara,,ACTOR
495,546021,tm27298,Ahmed Louxor,,ACTOR
496,500657,tm27298,Salah Nazmi,,ACTOR
497,173191,tm27298,Youssef Chahine,,DIRECTOR
498,173252,tm356209,Shammi Kapoor,Shyam,ACTOR
499,150319,tm356209,Padmini,Lata,ACTOR
500,550685,tm356209,Maria Menado,Maria,ACTOR
501,132270,tm356209,Shashikala,Shobha,ACTOR
502,222315,tm356209,Agha,Cha Choo,ACTOR
503,222342,tm356209,Shakti Samanta,,DIRECTOR
504,15793,tm204541,Omar Sharif,Ragab,ACTOR
505,225931,tm204541,Faten Hamamah,Hamedah,ACTOR
506,225933,tm204541,Ahmed Ramzy,Mamdouh,ACTOR
507,498370,tm204541,Tewfik El Dekn,Ezzat,ACTOR
508,560735,tm204541,Ferdoos Mohammed,Ragab's Mother,ACTOR
509,152472,tm204541,Husain Reyadh,Mamdouh's father,ACTOR
510,173191,tm204541,Youssef Chahine,,DIRECTOR
511,173189,tm14350,Farid Shawqi,Mohsen's Father,ACTOR
512,530826,tm14350,Mahmoud el-Meliguy,Qadry,ACTOR
513,216804,tm14350,Ezzat El Alaili,Shaker,ACTOR
514,538123,tm14350,Youssef Wahby,Souril,ACTOR
515,537218,tm14350,Yehia Chahine,,ACTOR
516,558944,tm14350,Leila Fawzi,,ACTOR
517,745894,tm14350,Akela Kateb,,ACTOR
518,1326853,tm14350,Zeinab Sedky,,ACTOR
519,493971,tm14350,Ahmad Abdel Waress,,ACTOR
520,479007,tm14350,Abdel Aziz Makhyoun,,ACTOR
521,745892,tm14350,Ahmed Mehrez,,ACTOR
522,540702,tm14350,Abdel Warith Assir,The Sheikh,ACTOR
523,745900,tm14350,Aida Kamel,,ACTOR
524,745891,tm14350,Oussaida Abbass,,ACTOR
525,536986,tm14350,Zouzou Hamdy El-Hakim,,ACTOR
526,745890,tm14350,Abdel Salam Mohamed,,ACTOR
527,745889,tm14350,Halima El Soghayar,,ACTOR
528,745888,tm14350,Samira Mohamed,,ACTOR
529,745887,tm14350,Abou Hachich,,ACTOR
530,745886,tm14350,Gamil El Traboulsi,,ACTOR
531,223449,tm14350,Ahmad Zaki,Ibrahim,ACTOR
532,323651,tm14350,Ahmad Bedir,,ACTOR
533,530275,tm14350,Naglaa Fathy,,ACTOR
534,452580,tm14350,Abdalla Mahmoud,Mohsen,ACTOR
535,1113158,tm14350,Mohsena Tawfik,Yehya's Mother,ACTOR
536,740561,tm14350,Seif Abdelrahman,,ACTOR
537,173191,tm14350,Youssef Chahine,,DIRECTOR
538,564029,tm102287,Negma Ibrahim,Raya,ACTOR
539,536986,tm102287,Zouzou Hamdy El-Hakim,Sekina,ACTOR
540,173189,tm102287,Farid Shawqi,,ACTOR
541,562894,tm102287,Anwar Wagdi,,ACTOR
542,225934,tm102287,Shukri Sarhan,,ACTOR
543,528719,tm102287,Samira Ahmed,,ACTOR
544,553401,tm102287,Berlanty Abdel Hamid,,ACTOR
545,1320827,tm102287,Motawea Oweis,,ACTOR
546,1330827,tm102287,Malak Elgamal,,ACTOR
547,1321780,tm102287,Saeed Khalil,,ACTOR
548,568098,tm102287,Reyad El Kasabgy,,ACTOR
549,216805,tm102287,Salah Abu Seif,,DIRECTOR
550,223449,tm76557,Ahmad Zaki,Kamal,ACTOR
551,223448,tm76557,Saeed Saleh,Sultan,ACTOR
552,223450,tm76557,Younes Shalaby,Atef,ACTOR
553,198741,tm76557,Hassan Mostafa,Ramadan Al-Sokary,ACTOR
554,513684,tm76557,Nadia Shukry,Sahar,ACTOR
555,1410282,tm76557,Karima Mokhtar,,ACTOR
556,2317355,tm76557,Gumball Williams,Jesco,ACTOR
557,752913,tm76557,Samir Al Asfory,,DIRECTOR
558,222541,tm71909,Vyjayanthimala,Amrapali,ACTOR
559,64407,tm71909,Sunil Dutt,Magadh Samrat Ajaatha Shatru,ACTOR
560,173253,tm71909,Prem Nath,Senpati Veer of Magadh,ACTOR
561,534654,tm71909,Bipin Gupta,Vaishali's Samrat,ACTOR
562,511559,tm71909,Gajanan Jagirdar,Kulpati Mahanam,ACTOR
563,434348,tm71909,K.N. Singh,Balbadra SIngh,ACTOR
564,509943,tm71909,Ruby Myers,Vaishali's Empress,ACTOR
565,139643,tm71909,Narendra Nath,Gautama Buddha,ACTOR
566,564274,tm71909,Baburao Pendharkar,In the song Neel Gagan Ki,ACTOR
567,519826,tm71909,Mridula Rani,Raj Mata (Ajaat Shatru's Mother),ACTOR
568,144388,tm71909,Lekh Tandon,,DIRECTOR
569,6958,tm94651,Amitabh Bachchan,Vijay Varma,ACTOR
570,104308,tm94651,Shatrughan Sinha,Ravi Kapoor,ACTOR
571,105220,tm94651,Zeenat Aman,Sheetal Sahni,ACTOR
572,57763,tm94651,Prem Chopra,Mr. Daaga,ACTOR
573,63303,tm94651,Amrish Puri,Balwant Singh,ACTOR
574,105226,tm94651,Helen,Sylvia,ACTOR
575,105221,tm94651,Pran,Tony,ACTOR
576,511559,tm94651,Gajanan Jagirdar,High School Principal,ACTOR
577,511558,tm94651,Sajjan,Ramnik Lal Tiwari,ACTOR
578,68725,tm94651,Iftekhar,Prosecuting Lawyer,ACTOR
579,434348,tm94651,K.N. Singh,Judge,ACTOR
580,568116,tm94651,Trilok Kapoor,,ACTOR
581,511561,tm94651,Abhimanyu Sharma,,ACTOR
582,299653,tm94651,Goga Kapoor,,ACTOR
583,105228,tm94651,Mac Mohan,,ACTOR
584,104310,tm94651,Paintal,,ACTOR
585,509316,tm94651,Jagdish Raj,,ACTOR
586,509943,tm94651,Ruby Myers,,ACTOR
587,199763,tm94651,Yunus Parvez,,ACTOR
588,216331,tm94651,Raj Khosla,,DIRECTOR
589,225931,tm19608,Faten Hamamah,Amal,ACTOR
590,15793,tm19608,Omar Sharif,Ahmed,ACTOR
591,219842,tm19608,Zaki Rostom,Taher Pasha,ACTOR
592,173189,tm19608,Farid Shawqi,Reyadh,ACTOR
593,540702,tm19608,Abdel Warith Assir,Sabir,ACTOR
594,493971,tm19608,Ahmad Abdel Waress,,ACTOR
595,520600,tm19608,Hamdy Gheith,Selim,ACTOR
596,562959,tm19608,Abdel Ghani Kamar,Hassan,ACTOR
597,988354,tm19608,Zaki Ibrahim,(Lawyer),ACTOR
598,173191,tm19608,Youssef Chahine,,DIRECTOR
599,11472,ts45948,Graham Chapman,Various Characters,ACTOR
600,1549,ts45948,John Cleese,Various Characters,ACTOR
601,11474,ts45948,Eric Idle,Various Characters,ACTOR
602,11475,ts45948,Terry Jones,Various Characters,ACTOR
603,11476,ts45948,Michael Palin,Various Characters,ACTOR
604,16383,ts45948,Ian MacNaughton,,DIRECTOR
605,530826,tm90896,Mahmoud el-Meliguy,Madbouli,ACTOR
606,557940,tm90896,Hoda Soltan,,ACTOR
607,225934,tm90896,Shukri Sarhan,Tolba,ACTOR
608,534050,tm90896,Soheir El-Morshidy,Fatma,ACTOR
609,391527,tm90896,Hesham Selim,Ibrahim,ACTOR
610,744938,tm90896,Majida El Roumi,Tafida,ACTOR
611,676484,tm90896,Ali El Sherif,,ACTOR
612,1095845,tm90896,Rajaa Hussain,,ACTOR
613,524174,tm90896,Sid Ali Kouiret,,ACTOR
614,744936,tm90896,Ali Mahrez,,ACTOR
615,323651,tm90896,Ahmad Bedir,,ACTOR
616,173191,tm90896,Youssef Chahine,,DIRECTOR
617,173252,tm75975,Shammi Kapoor,Prince Shamsher Singh,ACTOR
618,222541,tm75975,Vyjayanthimala,Princess Amrita,ACTOR
619,68721,tm75975,Rajendra Nath,Vilayatiram,ACTOR
620,105226,tm75975,Helen,Sophia,ACTOR
621,434351,tm75975,Parveen Choudhary,Ratna,ACTOR
622,216443,tm75975,Ajit Khan,,ACTOR
623,524312,tm75975,D.K. Sapru,,ACTOR
624,503473,tm75975,Leela Mishra,,ACTOR
625,509942,tm75975,David Abraham Cheulkar,,ACTOR
626,66223,tm75975,Asit Sen,,ACTOR
627,545057,tm75975,Rashid Khan,,ACTOR
628,68723,tm75975,Sunder,,ACTOR
629,128207,tm75975,Sudhir,,ACTOR
630,515741,tm75975,Leela Chitnis,Mrs. Shanti Singh,ACTOR
631,144388,tm75975,Lekh Tandon,,DIRECTOR
632,414437,tm97793,Fouad El-Mohandes,Doctor Raefat,ACTOR
633,511223,tm97793,Sanaa Younes,Fawziya,ACTOR
634,452581,tm97793,Sherihan,Sousou,ACTOR
635,511225,tm97793,Ijlal Zaki,Nadya,ACTOR
636,511226,tm97793,Mohamad Abou El-Hassan,Hanafy,ACTOR
637,139800,tm97793,Ahmed Rateb,Sameh,ACTOR
638,509528,tm97793,Zakariya Mowafi,Karem,ACTOR
639,186965,tm97793,Ali Ragab,,ACTOR
640,511229,tm97793,Mohsen Mohy Eldin,Mohssen,ACTOR
641,471625,tm97793,Badr Noufal,Mr. Fath El Bab,ACTOR
642,1285693,tm97793,Mohsen Mohie Eldein,Mohsen,ACTOR
643,414437,tm97793,Fouad El-Mohandes,,DIRECTOR
644,724969,tm85426,Adel Emam,سرحان عبدالبصير,ACTOR
645,471620,tm85426,Omar El-Hariri,المُقدم أحمد عبدالسلام,ACTOR
646,223454,tm85426,Nazim Sharawy,القاضي,ACTOR
647,331313,tm85426,Shawqy Shamekh,مخرج برنامج هيا بنا نلعب,ACTOR
648,521184,tm85426,Nahed Jabr,مديحة,ACTOR
649,189443,tm85426,Hala Fakher,,ACTOR
650,795386,tm85426,Badr Nofal,المحامي خليفة خلف الله,ACTOR
651,172514,tm85426,Said Tarabeek,قاسم وكيل النيابة,ACTOR
652,1320916,tm85426,Samir Wali Al-Din,الشاويش حسين,ACTOR
653,1528491,tm85426,Mohamed Fadel,,DIRECTOR
654,521185,tm85426,Hani Motawea,,DIRECTOR
655,724969,tm188894,Adel Emam,بهجت الأباصيري,ACTOR
656,223448,tm188894,Saeed Saleh,مرسي الزناتي,ACTOR
657,223449,tm188894,Ahmad Zaki,أحمد,ACTOR
658,223450,tm188894,Younes Shalaby,منصور عبدالمعطي,ACTOR
659,223451,tm188894,Hadi El Gayar,لطفي,ACTOR
660,223452,tm188894,Soheir El-Bably,عفت عبدالكريم,ACTOR
661,198741,tm188894,Hassan Mostafa,عبدالمعطي,ACTOR
662,223453,tm188894,Abdallah Farghaly,علام الملواني,ACTOR
663,223454,tm188894,Nazim Sharawy,الأباصيري بيه,ACTOR
664,223457,tm188894,جلال الشرقاوي,,DIRECTOR
665,223458,tm188894,عبدالله الشيخ,,DIRECTOR
666,223456,tm188894,Hossam El Din Mostafa,,DIRECTOR
667,173252,tm107372,Shammi Kapoor,Dhoop Chhaon,ACTOR
668,66215,tm107372,Sanjeev Kumar,Constable Ratan 'Sheru',ACTOR
669,105220,tm107372,Zeenat Aman,Nisha,ACTOR
670,524848,tm107372,Dev Kumar,Balram,ACTOR
671,524849,tm107372,Faryal,Lolita,ACTOR
672,173252,tm107372,Shammi Kapoor,,DIRECTOR
673,216804,tm200475,Ezzat El Alaili,,ACTOR
674,592619,tm200475,Mireille Maalouf,,ACTOR
675,339953,tm200475,Joseph Bou Nassar,,ACTOR
676,943833,tm200475,Philippe Akiki,,ACTOR
677,943835,tm200475,Ahmed Al Zain,,ACTOR
678,479396,tm200475,Maroun Bagdadi,,DIRECTOR
679,479396,tm259855,Maroun Bagdadi,,DIRECTOR
680,479396,tm259684,Maroun Bagdadi,,DIRECTOR
681,64409,tm344089,Raaj Kumar,,ACTOR
682,134657,tm344089,Hema Malini,,ACTOR
683,64567,tm344089,Rakhee Gulzar,,ACTOR
684,150754,tm344089,Vinod Mehra,,ACTOR
685,104310,tm344089,Paintal,,ACTOR
686,66223,tm344089,Asit Sen,,ACTOR
687,222318,tm344089,Dulari,,ACTOR
688,503473,tm344089,Leela Mishra,,ACTOR
689,772100,tm344089,Sadhana Khote,,ACTOR
690,105223,tm344089,Satyendra Kapoor,,ACTOR
691,524312,tm344089,D.K. Sapru,,ACTOR
692,460070,tm344089,Padma Khanna,,ACTOR
693,218950,tm358653,Mala Sinha,Chabeli,ACTOR
694,173252,tm358653,Shammi Kapoor,Ramu,ACTOR
695,64409,tm358653,Raaj Kumar,Kalu,ACTOR
696,515741,tm358653,Leela Chitnis,Ramu's Mother,ACTOR
697,64411,tm358653,Kumkum,Kammo,ACTOR
698,434350,tm358653,Dhumal,Bhulo,ACTOR
699,216444,tm358653,Tun Tun,,ACTOR
700,64529,tm358653,Asrani,,ACTOR
701,1945610,tm358653,Suresh,,ACTOR
702,63665,tm100027,Dharmendra,Ali Baba,ACTOR
703,134657,tm100027,Hema Malini,Morjina,ACTOR
704,105220,tm100027,Zeenat Aman,Fatima,ACTOR
705,57763,tm100027,Prem Chopra,Shamsher,ACTOR
706,514364,tm100027,Zakir Mukhamedzhanov,,ACTOR
707,223525,tm100027,Sofiko Chiaureli,,ACTOR
708,221086,tm100027,Yelena Sanayeva,,ACTOR
709,358575,tm100027,Frunzik Mkrtchyan,,ACTOR
710,219025,tm100027,Maya-Gozel Aimedova,episode (uncredited),ACTOR
711,434193,tm100027,Umesh Mehra,,DIRECTOR
712,514365,tm100027,Latif Faiziyev,,DIRECTOR
713,173252,tm10204,Shammi Kapoor,Professor Pritam Khanna,ACTOR
714,298411,tm10204,Kalpana Mohan,Neena Verma,ACTOR
715,66224,tm10204,Lalita Pawar,Sita Devi Verma,ACTOR
716,434351,tm10204,Parveen Choudhary,,ACTOR
717,216444,tm10204,Tun Tun,,ACTOR
718,68725,tm10204,Iftekhar,,ACTOR
719,529417,tm10204,Pratima Devi,,ACTOR
720,144388,tm10204,Lekh Tandon,,DIRECTOR
721,522301,tm403346,A. Salaam,,DIRECTOR
722,518321,tm16812,Uttam Kumar,,ACTOR
723,522302,tm16812,Sulakshana Pandit,,ACTOR
724,132302,tm16812,Utpal Dutt,,ACTOR
725,906104,tm16812,Alo Sarkar,,DIRECTOR
726,867952,tm336403,Mahendra Sandhu,,ACTOR
727,20201,tm336403,Danny Denzongpa,,ACTOR
728,69039,tm336403,Jagdeep,,ACTOR
729,524849,tm336403,Faryal,,ACTOR
730,460070,tm336403,Padma Khanna,,ACTOR
731,66223,tm336403,Asit Sen,Julie's father,ACTOR
732,618228,tm336403,Karan Dewan,,ACTOR
733,222315,tm336403,Agha,,ACTOR
734,497329,tm336403,Murad,,ACTOR
735,727227,tm336403,Sabina,,ACTOR
736,549933,tm336403,Mohammed Hussain,,DIRECTOR
737,3535,tm119776,Tom Cruise,Lt. Pete 'Maverick' Mitchell,ACTOR
738,30817,tm119776,Kelly McGillis,Charlotte 'Charlie' Blackwood,ACTOR
739,12017,tm119776,Val Kilmer,Lt. Tom 'Iceman' Kazanski,ACTOR
740,12021,tm119776,Anthony Edwards,Lt. Nick 'Goose' Bradshaw,ACTOR
741,14659,tm119776,Tom Skerritt,Cdr. Mike 'Viper' Metcalf,ACTOR
742,11225,tm119776,Michael Ironside,Lt. Cdr. Heatherly 'Jester',ACTOR
743,11098,tm119776,John Stockwell,Cougar,ACTOR
744,38473,tm119776,Barry Tubb,Wolfman,ACTOR
745,50852,tm119776,Rick Rossovich,Slider,ACTOR
746,2967,tm119776,Tim Robbins,Merlin,ACTOR
747,20759,tm119776,Meg Ryan,Carole Bradshaw,ACTOR
748,30881,tm119776,Whip Hubley,Hollywood,ACTOR
749,11548,tm119776,Adrian Pasdar,Chipper,ACTOR
750,8312,tm119776,James Tolkan,Stinger,ACTOR
751,4355,tm119776,Clarence Gilyard Jr.,Evan Gough 'Sundown',ACTOR
752,571254,tm119776,Randall Brady,Lieutenant Davis,ACTOR
753,51314,tm119776,Duke Stroud,Air Boss Johnson,ACTOR
754,1287819,tm119776,Ron Clark,Inquiry Commander,ACTOR
755,6948,tm119776,Frank Pesce,Bartender,ACTOR
756,1918544,tm119776,Pete Pettigrew,Perry Siedenthal,ACTOR
757,1918392,tm119776,Troy Hunter,Radio Operator,ACTOR
758,1918142,tm119776,T.J. Cassidy,T.J. Cassidy,ACTOR
759,5005,tm119776,Tony Scott,,DIRECTOR
760,32954,ts20681,Jerry Seinfeld,Jerry Seinfeld,ACTOR
761,12464,ts20681,Jason Alexander,George Costanza,ACTOR
762,43320,ts20681,Michael Richards,Cosmo Kramer,ACTOR
763,12018,ts20681,Julia Louis-Dreyfus,Elaine Benes,ACTOR
764,7522,tm111075,Wil Wheaton,Gordie Lachance,ACTOR
765,6837,tm111075,River Phoenix,Chris Chambers,ACTOR
766,16808,tm111075,Corey Feldman,Teddy Duchamp,ACTOR
767,913,tm111075,Jerry O'Connell,Vern Tessio,ACTOR
768,14887,tm111075,Kiefer Sutherland,Ace Merrill,ACTOR
769,8314,tm111075,Casey Siemaszko,Billy Tessio,ACTOR
770,61054,tm111075,Gary Riley,Charlie Hogan,ACTOR
771,6846,tm111075,Bradley Gregg,Eyeball Chambers,ACTOR
772,478245,tm111075,Jason Oliver,Vince Desjardins,ACTOR
773,32782,tm111075,Marshall Bell,Mr. Lachance,ACTOR
774,7252,tm111075,Frances Lee McCain,Mrs. Lachance,ACTOR
775,38142,tm111075,Bruce Kirby,Mr. Quidacioluo,ACTOR
776,45745,tm111075,William Bronder,Milo Pressman,ACTOR
777,2036,tm111075,Scott Beach,Mayor Grundy,ACTOR
778,4021,tm111075,Richard Dreyfuss,The Writer,ACTOR
779,12474,tm111075,John Cusack,Denny Lachance,ACTOR
780,819150,tm111075,Madeleine Swift,Waitress,ACTOR
781,819148,tm111075,Popeye,Chopper,ACTOR
782,819151,tm111075,Geanette Bobst,Mayor's Wife,ACTOR
783,435231,tm111075,Art Burke,Principal Wiggins,ACTOR
784,819152,tm111075,Matt Williams,Bob Cormier,ACTOR
785,819153,tm111075,Andy Lindberg,Lardass Hogan,ACTOR
786,28823,tm111075,Dick Durock,Bill Travis,ACTOR
787,841663,tm111075,O.B. Babbs,Lardass Heckler #1,ACTOR
788,819082,tm111075,Charlie Owens,Lardass Heckler #2,ACTOR
789,819083,tm111075,Kenneth Hodges,Donelley Twin,ACTOR
790,819084,tm111075,John Hodges,Donelley Twin,ACTOR
791,819085,tm111075,Susan Thorpe,Fat Lady,ACTOR
792,717381,tm111075,Korey Scott Pollard,Moke,ACTOR
793,819088,tm111075,Rick Elliott,Jack Mudgett,ACTOR
794,819086,tm111075,Kent W. Luttrell,Ray Brower,ACTOR
795,467202,tm111075,Chance Quinn,Gordon's Son,ACTOR
796,233903,tm111075,Jason Naylor,Gordon's Son's Friend,ACTOR
797,224,tm111075,Rob Reiner,,DIRECTOR
798,3748,tm180542,Robert De Niro,David 'Noodles' Aaronson,ACTOR
799,12171,tm180542,James Woods,Maximilian 'Max' Bercovicz,ACTOR
800,6756,tm180542,Elizabeth McGovern,Deborah Gelly,ACTOR
801,9438,tm180542,Joe Pesci,Frankie Monaldi,ACTOR
802,68563,tm180542,Tuesday Weld,Carol,ACTOR
803,7749,tm180542,Burt Young,Joe,ACTOR
804,16204,tm180542,Treat Williams,James Conway O'Donnell,ACTOR
805,28073,tm180542,Danny Aiello,Police Chief Vincent Aiello,ACTOR
806,14853,tm180542,Richard Bright,Chicken Joe,ACTOR
807,80999,tm180542,James Hayden,Patrick 'Patsy' Goldberg,ACTOR
808,24555,tm180542,William Forsythe,Philip 'Cockeye' Stein,ACTOR
809,30008,tm180542,Darlanne Fluegel,Eve,ACTOR
810,81000,tm180542,Larry Rapp,'Fat' Moe Gelly,ACTOR
811,27089,tm180542,Olga Karlatos,Woman in the Puppet Theatre,ACTOR
812,81005,tm180542,Frank Gio,Beefy,ACTOR
813,1575,tm180542,Jennifer Connelly,Young Deborah,ACTOR
814,81001,tm180542,Scott Schutzman Tiler,Young Noodles,ACTOR
815,60657,tm180542,Rusty Jacobs,Young Max / David Bailey,ACTOR
816,22241,tm180542,Brian Bloom,Young Patsy,ACTOR
817,81004,tm180542,Mike Monetti,Young 'Fat' Moe Gelly,ACTOR
818,81002,tm180542,Adrian Curran,Young Cockeye,ACTOR
819,712557,tm180542,Julie Cohen,Young Peggy,ACTOR
820,81003,tm180542,Noah Moazezi,Dominic,ACTOR
821,5750,tm180542,James Russo,Bugsy,ACTOR
822,9470,tm180542,Clem Caserta,Al Capuano,ACTOR
823,81007,tm180542,Frank Sisto,Fred Capuano,ACTOR
824,30012,tm180542,Jerry Strivelli,Johnny Capuano,ACTOR
825,81008,tm180542,Mike Gendel,Irving Gold,ACTOR
826,81009,tm180542,Sandra Solberg,Friend of Young Deborah,ACTOR
827,81006,tm180542,Margherita Pace,Young Deborah (Double),ACTOR
